key,rule,severity,component,project,line,hash,textRange,flows,status,message,effort,debt,author,tags,creationDate,updateDate,type,organization,cleanCodeAttribute,cleanCodeAttributeCategory,impacts,issueStatus,projectName
AZu02sjiTfQp2-9q9XVE,php:S4833,MAJOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,945.0,2ed338d1635165660836ca12a2c0d535,"{'startLine': 945, 'endLine': 945, 'startOffset': 4, 'endOffset': 16}",[],OPEN,"Replace ""require_once"" with namespace import mechanism through the ""use"" keyword.",5min,5min,mark@sharonandmark.net,[],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,MODULAR,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",OPEN,sermon-browser
AZu02skjTfQp2-9q9XWQ,php:S105,MINOR,stephenfeather_sermon-browser:sb-includes/dictionary.php,stephenfeather_sermon-browser,,,,[],OPEN,Replace all tab characters in this file by sequences of white-spaces.,2min,2min,mark@sharonandmark.net,"['convention', 'psr2']",2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,FORMATTED,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02skjTfQp2-9q9XWU,php:S113,MINOR,stephenfeather_sermon-browser:sb-includes/dictionary.php,stephenfeather_sermon-browser,,,,[],OPEN,Add a new line at the end of this file.,1min,1min,mark@sharonandmark.net,['convention'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XPQ,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,85.0,bafbb7e40053fe4b223303809591a8f5,"{'startLine': 85, 'endLine': 85, 'startOffset': 3, 'endOffset': 5}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XPJ,php:S1793,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,640.0,2954e92a9b4d0e998fe4893f8141649a,"{'startLine': 640, 'endLine': 641, 'startOffset': 1, 'endOffset': 4}",[],OPEN,"Replace this ""else if"" keyword sequence by ""elseif"" keyword.",2min,2min,mark@sharonandmark.net,['convention'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XP3,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,641.0,212bc6848aa3f0d3efdd121ae8c8cc4a,"{'startLine': 641, 'endLine': 641, 'startOffset': 2, 'endOffset': 4}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XP2,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,643.0,2954e92a9b4d0e998fe4893f8141649a,"{'startLine': 643, 'endLine': 643, 'startOffset': 2, 'endOffset': 6}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XP6,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,660.0,9f5418973b5da67c1a4552fbe8a9da85,"{'startLine': 660, 'endLine': 660, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XP5,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,662.0,2954e92a9b4d0e998fe4893f8141649a,"{'startLine': 662, 'endLine': 662, 'startOffset': 1, 'endOffset': 5}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYs,php:S121,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,377.0,227541591122ba3c25c71c75c11c6b4c,"{'startLine': 377, 'endLine': 377, 'startOffset': 3, 'endOffset': 5}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZD,php:S121,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,644.0,3eac4b4f23a06270c2081c3faa70c5c3,"{'startLine': 644, 'endLine': 644, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2011-05-13T15:45:30+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOa,php:S1781,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,773.0,d83bbdf74e1a2518a6e626070245e117,"{'startLine': 773, 'endLine': 773, 'startOffset': 19, 'endOffset': 24}",[],OPEN,"Write this ""FALSE"" constant in lower case.",1min,1min,mark@sharonandmark.net,"['convention', 'psr2']",2013-05-06T14:42:24+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,FORMATTED,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XOb,php:S1781,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,775.0,204df4f66c399184604585b47cb3bfad,"{'startLine': 775, 'endLine': 775, 'startOffset': 20, 'endOffset': 24}",[],OPEN,"Write this ""TRUE"" constant in lower case.",1min,1min,mark@sharonandmark.net,"['convention', 'psr2']",2013-05-06T14:42:24+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,FORMATTED,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XXk,php:S1781,MINOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,175.0,37650b5c88c215fce0ee162e81dbdb4f,"{'startLine': 175, 'endLine': 175, 'startOffset': 57, 'endOffset': 62}",[],OPEN,"Write this ""FALSE"" constant in lower case.",1min,1min,mark@sharonandmark.net,"['convention', 'psr2']",2013-05-06T14:42:24+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,FORMATTED,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYn,php:S121,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,352.0,4db875b7b371786da53c1d79687bd1eb,"{'startLine': 352, 'endLine': 352, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2013-05-06T14:42:24+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XY4,php:S121,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,470.0,0d25a5d9d010740ba9659171553568f5,"{'startLine': 470, 'endLine': 470, 'startOffset': 2, 'endOffset': 4}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2013-05-06T14:42:24+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XP4,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,638.0,1466e170bf3c48e14ab4a702a99d504b,"{'startLine': 638, 'endLine': 638, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2013-06-06T00:05:50+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XQb,php:S2010,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,638.0,1466e170bf3c48e14ab4a702a99d504b,"{'startLine': 638, 'endLine': 638, 'startOffset': 37, 'endOffset': 39}",[],OPEN,"Replace ""or"" with ""||"".",5min,5min,mark@sharonandmark.net,['suspicious'],2013-06-06T00:05:50+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XQc,php:S2010,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,672.0,20931bd8e097a06375922eedf29828a1,"{'startLine': 672, 'endLine': 672, 'startOffset': 38, 'endOffset': 40}",[],OPEN,"Replace ""or"" with ""||"".",5min,5min,mark@sharonandmark.net,['suspicious'],2013-06-06T00:05:50+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XX6,php:S1126,MINOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,338.0,ddee5bdaa51f4232a13f65d220f9a5b9,"{'startLine': 338, 'endLine': 338, 'startOffset': 1, 'endOffset': 19}",[],OPEN,"Replace this ""if-then-else"" statement by a single ""return"" statement.",2min,2min,mark@sharonandmark.net,['clumsy'],2013-06-06T00:05:50+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XYm,php:S121,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,338.0,ddee5bdaa51f4232a13f65d220f9a5b9,"{'startLine': 338, 'endLine': 338, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,mark@sharonandmark.net,['pitfall'],2013-06-06T00:05:50+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XO1,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,638.0,1466e170bf3c48e14ab4a702a99d504b,"{'startLine': 638, 'endLine': 638, 'startOffset': 26, 'endOffset': 35}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/frontend.php', 'textRange': {'startLine': 672, 'endLine': 672, 'startOffset': 27, 'endOffset': 36}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/frontend.php', 'textRange': {'startLine': 1082, 'endLine': 1082, 'startOffset': 29, 'endOffset': 38}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""http://"" 3 times.",8min,8min,ben@benandleanna.com,['design'],2013-07-08T17:33:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XO2,php:S1192,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,638.0,1466e170bf3c48e14ab4a702a99d504b,"{'startLine': 638, 'endLine': 638, 'startOffset': 61, 'endOffset': 71}","[{'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/frontend.php', 'textRange': {'startLine': 672, 'endLine': 672, 'startOffset': 62, 'endOffset': 72}, 'msg': 'Duplication.'}]}, {'locations': [{'component': 'stephenfeather_sermon-browser:sb-includes/frontend.php', 'textRange': {'startLine': 1082, 'endLine': 1082, 'startOffset': 65, 'endOffset': 75}, 'msg': 'Duplication.'}]}]",OPEN,"Define a constant instead of duplicating this literal ""https://"" 3 times.",8min,8min,ben@benandleanna.com,['design'],2013-07-08T17:33:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,DISTINCT,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XQd,php:S2010,MINOR,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,1082.0,2549710ff7e087eeaece751d26aa873f,"{'startLine': 1082, 'endLine': 1082, 'startOffset': 40, 'endOffset': 42}",[],OPEN,"Replace ""or"" with ""||"".",5min,5min,ben@benandleanna.com,['suspicious'],2013-07-08T17:33:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sh_TfQp2-9q9XPz,php:S121,CRITICAL,stephenfeather_sermon-browser:sb-includes/frontend.php,stephenfeather_sermon-browser,597.0,0b456d39213bca23ae9d14b091ce06d8,"{'startLine': 597, 'endLine': 597, 'startOffset': 2, 'endOffset': 4}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,ben@benandleanna.com,['pitfall'],2013-07-31T20:52:24+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02skzTfQp2-9q9XWa,php:S105,MINOR,stephenfeather_sermon-browser:sb-includes/upgrade.php,stephenfeather_sermon-browser,,,,[],OPEN,Replace all tab characters in this file by sequences of white-spaces.,2min,2min,ben@benandleanna.com,"['convention', 'psr2']",2013-07-31T20:52:24+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,FORMATTED,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02skzTfQp2-9q9XWh,php:S113,MINOR,stephenfeather_sermon-browser:sb-includes/upgrade.php,stephenfeather_sermon-browser,,,,[],OPEN,Add a new line at the end of this file.,1min,1min,ben@benandleanna.com,['convention'],2013-07-31T20:52:24+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XVK,php:S2010,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1448.0,cafbbb1d1afd3d1d3587bc050c73efb5,"{'startLine': 1448, 'endLine': 1448, 'startOffset': 28, 'endOffset': 30}",[],OPEN,"Replace ""or"" with ""||"".",5min,5min,ben@benandleanna.com,['suspicious'],2013-09-16T18:40:08+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZF,php:S121,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,714.0,34b61b2e44dca734139fc8a8cdaf3aa4,"{'startLine': 714, 'endLine': 714, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,ben@benandleanna.com,['pitfall'],2013-09-16T18:40:08+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZa,php:S2010,MINOR,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,714.0,34b61b2e44dca734139fc8a8cdaf3aa4,"{'startLine': 714, 'endLine': 714, 'startOffset': 42, 'endOffset': 45}",[],OPEN,"Replace ""and"" with ""&&"".",5min,5min,ben@benandleanna.com,['suspicious'],2013-09-16T18:40:08+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02slATfQp2-9q9XZG,php:S121,CRITICAL,stephenfeather_sermon-browser:sermon.php,stephenfeather_sermon-browser,717.0,b0f9cf61e080beed2dec85867caf3cc3,"{'startLine': 717, 'endLine': 717, 'startOffset': 1, 'endOffset': 3}",[],OPEN,Add curly braces around the nested statement(s).,2min,2min,ben@benandleanna.com,['pitfall'],2013-09-16T18:40:08+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSn,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,500.0,4ebcdb99c369ae4e4f5f9f3cf3ca8537,"{'startLine': 500, 'endLine': 500, 'startOffset': 42, 'endOffset': 175}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2015-11-06T14:55:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSs,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,609.0,4ebcdb99c369ae4e4f5f9f3cf3ca8537,"{'startLine': 609, 'endLine': 609, 'startOffset': 42, 'endOffset': 175}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2015-11-06T14:55:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XSv,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,670.0,4ebcdb99c369ae4e4f5f9f3cf3ca8537,"{'startLine': 670, 'endLine': 670, 'startOffset': 42, 'endOffset': 175}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2015-11-06T14:55:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XS0,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,841.0,560d1845e1fbb3223002daea7a101f24,"{'startLine': 841, 'endLine': 841, 'startOffset': 72, 'endOffset': 205}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2015-11-06T14:55:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XS3,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1102.0,4ebcdb99c369ae4e4f5f9f3cf3ca8537,"{'startLine': 1102, 'endLine': 1102, 'startOffset': 42, 'endOffset': 175}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2015-11-06T14:55:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XTF,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1311.0,4ebcdb99c369ae4e4f5f9f3cf3ca8537,"{'startLine': 1311, 'endLine': 1311, 'startOffset': 43, 'endOffset': 176}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2015-11-06T14:55:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XTK,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,1770.0,4ebcdb99c369ae4e4f5f9f3cf3ca8537,"{'startLine': 1770, 'endLine': 1770, 'startOffset': 42, 'endOffset': 175}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2015-11-06T14:55:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XTP,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,2095.0,4ebcdb99c369ae4e4f5f9f3cf3ca8537,"{'startLine': 2095, 'endLine': 2095, 'startOffset': 42, 'endOffset': 175}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2015-11-06T14:55:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
AZu02sjiTfQp2-9q9XTQ,Web:ImgWithoutAltCheck,MINOR,stephenfeather_sermon-browser:sb-includes/admin.php,stephenfeather_sermon-browser,2184.0,b673d50084c18c93016a6580c06b04fa,"{'startLine': 2184, 'endLine': 2184, 'startOffset': 44, 'endOffset': 177}",[],OPEN,"Add an ""alt"" attribute to this image.",5min,5min,mark@sharonandmark.net,"['accessibility', 'wcag2-a']",2015-11-06T14:55:47+0000,2026-01-13T00:56:07+0000,CODE_SMELL,stephenfeather,COMPLETE,INTENTIONAL,"[{'softwareQuality': 'RELIABILITY', 'severity': 'LOW'}]",OPEN,sermon-browser
